step,time,energy,energy_ratio,probe_u,exact_probe_u,probe_error
0,0,39.3579422699372,1,0.9963155957982315,1,-0.003684404201768521
1,0.02,39.35794226993718,0.9999999999999997,0.9937937072950558,0.997474445061153,-0.003680737766097231
2,0.04,39.35794226993725,1.000000000000002,0.9862408085477858,0.9899105371001103,-0.003669728552324503
3,0.06,39.35794226993733,1.000000000000003,0.9736951362179702,0.9773464822470881,-0.003651346029117875
4,0.08,39.35794226993738,1.000000000000005,0.9562202005549983,0.959845742923658,-0.00362554236865964
5,0.1,39.35794226993752,1.000000000000008,0.9339044650555309,0.9374967172870838,-0.003592252231552906
6,0.12,39.35794226993787,1.000000000000017,0.9068609121253693,0.9104122927215151,-0.003551380596145792
7,0.14,39.35794226993808,1.000000000000022,0.8752264547878884,0.8787292756314069,-0.003502820843518495
8,0.16,39.35794226993809,1.000000000000023,0.8391611932149929,0.8426077004173379,-0.003446507202344962
9,0.18,39.35794226993811,1.000000000000023,0.7988476553436199,0.80223002112467,-0.003382365781050112
10,0.2,39.35794226993842,1.000000000000031,0.7544900584197096,0.7578001898481167,-0.003310131428407082
11,0.22,39.35794226993849,1.000000000000033,0.7063132430869472,0.7095426265473032,-0.00322938346035595
12,0.24,39.35794226993831,1.000000000000028,0.6545610104909076,0.6577010854768917,-0.003140074985984009
13,0.26,39.35794226993833,1.000000000000029,0.5994944905567609,0.6025374239570578,-0.003042933400296932
14,0.28,39.3579422699386,1.000000000000036,0.5413915984180792,0.544330279703394,-0.002938681285314826
15,0.3,39.35794226993886,1.000000000000042,0.4805472459057448,0.4833736633971929,-0.00282641749144813
16,0.32,39.35794226993908,1.000000000000048,0.417272172853692,0.4199754736051887,-0.002703300751496662
17,0.34,39.35794226993895,1.000000000000044,0.3518890910119162,0.3544559415500683,-0.002566850538152088
18,0.36,39.35794226993855,1.000000000000034,0.2847280969541903,0.2871460135873771,-0.002417916633186801
19,0.38,39.35794226993833,1.000000000000029,0.2161246369913817,0.2183856795591142,-0.002261042567732519
20,0.4,39.35794226993825,1.000000000000027,0.1464204053898473,0.1485222554676833,-0.002101850077836032
21,0.42,39.35794226993821,1.000000000000026,0.07596454455293235,0.07790862914460231,-0.001944084591669962
22,0.44,39.35794226993821,1.000000000000026,0.0051137809890768,0.006901477775291397,-0.001787696786214597
