step,time,energy,energy_ratio,probe_u,exact_probe_u,probe_error
0,0,39.3579422699372,1,0.9963155957982315,1,-0.003684404201768521
1,0.01,39.40789987226229,1.001269314385962,0.9963155957982315,0.9993684118134696,-0.003052816015238102
2,0.02,39.4579548666266,1.002541103292532,0.9950530539274846,0.997474445061153,-0.00242139113366846
3,0.03,39.50812345687915,1.003815778424389,0.9925279701859909,0.9943204921571033,-0.001792521971112349
4,0.04,39.55843000731964,1.005093958825576,0.9887419432721679,0.9899105371001103,-0.001168593827942432
5,0.05,39.60891136502532,1.006376580700455,0.9836981705828504,0.9842501504412087,-0.0005519798583583091
6,0.06,39.65962354513297,1.007665067272234,0.9774014490192138,0.9773464822470881,5.496677212568635e-05
7,0.07000000000000001,39.71065210157611,1.008961592280914,0.9698581765986205,0.9692082530682987,0.0006499235303217832
8,0.08,39.76212825985932,1.010269489882119,0.9610763502480163,0.959845742923658,0.001230607324358313
9,0.09,39.81425407927804,1.011593893964558,0.9510655505301358,0.949270778314773,0.001794772215362728
10,0.1,39.86734179602174,1.012942737772997,0.9398369054110938,0.9374967172870838,0.002340188124009934
11,0.11,39.92187548480021,1.014328320596521,0.9274030384986526,0.9245384325562954,0.002864605942357157
12,0.12,39.97860791824758,1.015769768756038,0.9137780318642847,0.9104122927215151,0.003365739142769608
13,0.13,40.03871304553527,1.017296909755317,0.8989774558449051,0.8951361415888249,0.003841314256080142
14,0.14,40.10402652923808,1.018956383801365,0.8830185110447899,0.8787292756314069,0.004289235413382997
15,0.15,40.17742596095019,1.020821304259063,0.8659202635519937,0.8612124196146944,0.004707843937299283
16,0.16,40.26343304357437,1.023006557797835,0.847703831384262,0.8426077004173379,0.005096130966924073
17,0.17,40.36916914139825,1.025693082847816,0.8283922513331018,0.8229386190810553,0.005453632252046536
18,0.18,40.50587438283655,1.029166466707691,0.8080097363011103,0.80223002112467,0.00577971517644027
19,0.19,40.69132708691509,1.03387841792726,0.786580262122586,0.7805080651598401,0.006072196962745968
20,0.2,40.95370400782338,1.04054484675397,0.7641259612506778,0.7578001898481167,0.006325771402561076
21,0.21,41.33775028422368,1.050302630170753,0.7406665035862409,0.7341350792410761,0.006531424345164738
