step,time,energy,energy_ratio,probe_u,exact_probe_u,probe_error
0,0,39.3579422699372,1,0.9963155957982315,1,-0.003684404201768521
1,0.005,39.35794076401061,0.9999999617376698,0.9961577780643881,0.9998420904856601,-0.003684312421271985
2,0.01,39.3579364837416,0.999999852985312,0.9956843748221836,0.9993684118134696,-0.003684036991285944
3,0.015,39.35793002639018,0.9999996889180096,0.9948955359558909,0.9985791135801668,-0.003683577624275958
4,0.02,39.3579220619302,0.9999994865583454,0.993791511284587,0.997474445061153,-0.003682933776566033
5,0.025,39.35791301967858,0.9999992568143321,0.9923726505513955,0.996054755131767,-0.003682104580371548
6,0.03,39.35790290457334,0.9999989998114336,0.9906394033607544,0.9943204921571033,-0.003681088796348875
7,0.035,39.35789132912662,0.9999987057044235,0.9885923190359497,0.9922722038504099,-0.003679884814460244
8,0.04,39.35787773485827,0.9999983603035321,0.9862320463832821,0.9899105371001103,-0.003678490716828242
9,0.045,39.35786168226866,0.9999979524420258,0.9835593333704795,0.9872362377655038,-0.003676904395024327
10,0.05,39.35784305997014,0.9999974792897867,0.9805750267494538,0.9842501504412087,-0.003675123691754822
11,0.055,39.35782211365242,0.9999969470892571,0.9772800716703646,0.980953218190423,-0.003673146520058457
12,0.06,39.35779929432114,0.9999963672995128,0.9736755113390314,0.9773464822470881,-0.003670970908056681
13,0.065,39.35777501844864,0.9999957505022136,0.969762486759402,0.9734310816870461,-0.003668594927644042
14,0.07000000000000001,39.35774947156043,0.9999951014111601,0.9655422365771288,0.9692082530682987,-0.003666016491169932
15,0.075,39.35772255397109,0.9999944174935621,0.9610160970036503,0.9646793300404789,-0.003663233036828584
16,0.08,39.35769398466536,0.9999936916094309,0.9561855017605286,0.959845742923658,-0.003660241163129352
17,0.08500000000000001,39.35766349392297,0.9999929169057591,0.9510519819512991,0.9547090182566245,-0.003657036305325323
18,0.09,39.35763099309356,0.9999920911301332,0.9456171657529097,0.949270778314773,-0.003653612561863362
19,0.095,39.35759663079794,0.9999912180586858,0.9398827778285255,0.94353274059776,-0.003649962769234572
20,0.1,39.35756071336461,0.9999903054745602,0.933850638400932,0.9374967172870838,-0.003646078886151871
21,0.105,39.35752354325273,0.9999893610625883,0.9275226619876271,0.9311646146737633,-0.003641952686136207
22,0.11,39.35748527078473,0.9999883886421365,0.9209008558752612,0.9245384325562954,-0.00363757668103426
23,0.115,39.35744584119924,0.9999873868218376,0.9139873184874091,0.9176202636090803,-0.003632945121671227
24,0.12,39.35740506147037,0.999986350697322,0.9067842378581816,0.9104122927215151,-0.003628054863333507
25,0.125,39.3573627436473,0.9999852754931667,0.8992938904480521,0.9029167963079644,-0.003622905859912318
26,0.13,39.35731884127911,0.9999841600291547,0.8915186405152344,0.8951361415888249,-0.00361750107359049
27,0.135,39.35727350325638,0.9999830080882728,0.8834609401816569,0.8870727858429126,-0.003611845661255719
28,0.14,39.35722701828621,0.9999818270059425,0.8751233302127551,0.8787292756314069,-0.003605945418651779
29,0.145,39.35717968440519,0.9999806243546276,0.8665084413811978,0.8701082459935987,-0.003599804612400948
30,0.15,39.35713167751716,0.9999794046036635,0.8576189961312533,0.8612124196146944,-0.00359342348344116
31,0.155,39.35708299054298,0.9999781675731845,0.8484578101329171,0.8520446059659402,-0.003586795833023126
32,0.16,39.35703347375129,0.9999769094588412,0.8390277932430661,0.8426077004173379,-0.003579907174271812
33,0.165,39.35698295115915,0.9999756257892889,0.8293319493986607,0.8329046833232316,-0.003572733924570914
34,0.17,39.35693134809704,0.9999743146673364,0.8193733750665664,0.8229386190810553,-0.003565244014488878
35,0.175,39.35687876161754,0.9999729785588798,0.8091552560624334,0.8127126551635374,-0.003557399101103975
36,0.18,39.35682543847157,0.9999716237333252,0.798680862806491,0.80223002112467,-0.003549158318179035
37,0.185,39.35677167565628,0.9999702577367259,0.7879535443704992,0.7914940275797532,-0.003540483209253931
38,0.19,39.35671769870116,0.9999688862992979,0.7769767219397479,0.7805080651598401,-0.003531343220092187
39,0.195,39.35666358225615,0.999967511317734,0.7657538825153819,0.7692756034409113,-0.003521720925529381
40,0.2,39.35660925267962,0.9999661309209603,0.7542885737691198,0.7578001898481167,-0.00351161607899686
41,0.205,39.35655456779733,0.9999647414966375,0.7425844009026408,0.7460854485354308,-0.003501047632790022
42,0.21,39.35649942896343,0.9999633405383882,0.730645026147577,0.7341350792410761,-0.003490053093499146
43,0.215,39.35644386569088,0.9999619287960726,0.7184741711859406,0.7219528561190758,-0.00347868493313519
44,0.22,39.35638805005605,0.9999605106417789,0.7060756223187082,0.7095426265473032,-0.003467004228594917
45,0.225,39.35633223661475,0.9999590925432178,0.6934532377286954,0.6969083099124074,-0.003455072183711994
46,0.23,39.3562766626648,0.9999576805296126,0.68061095575284,0.684053896371996,-0.003442940619155954
47,0.235,39.35622146288745,0.9999562780229223,0.6675528027798681,0.6709834455944679,-0.003430642814599816
48,0.24,39.35616664241506,0.999954885153549,0.6542828992901707,0.6577010854768917,-0.003418186186720962
49,0.245,39.35611211955588,0.9999534998458821,0.6408054626971545,0.6442110108413384,-0.003405548144183812
50,0.25,39.35605781192193,0.9999521200066217,0.6271248060377542,0.6305174821100763,-0.003392676072322076
51,0.255,39.35600371762305,0.999950745587743,0.6132453321562973,0.6166248239600486,-0.0033794918037513
52,0.26,39.35594994783617,0.9999493794140111,0.5991715237517865,0.6025374239570578,-0.003365900205271277
53,0.265,39.35589669517928,0.999948026379431,0.5849079304031929,0.5882597311700896,-0.003351800766896673
54,0.27,39.35584415808352,0.9999466915257081,0.5704591543231902,0.5737962547662115,-0.003337100443021379
55,0.275,39.35579246506904,0.9999453781182611,0.5558298369939012,0.5591515625864932,-0.003321725592592029
56,0.28,39.35574164166135,0.9999440868056376,0.5410246489097862,0.544330279703394,-0.003305630793607794
57,0.285,39.35569163764323,0.9999428163119267,0.5260482843389632,0.5293370869600778,-0.003288802621114528
58,0.29,39.35564239766381,0.9999415652307834,0.5109054623209462,0.5141767194921137,-0.003271257171167496
59,0.295,39.35559393350734,0.9999403338616192,0.4956009341178905,0.4988539652320297,-0.00325303111413916
60,0.3,39.35554635555724,0.9999391250090384,0.480139496161632,0.4833736633971929,-0.003234167235560859
61,0.305,39.35549984467913,0.9999379432684433,0.4645260063705963,0.4677407029614923,-0.003214696590896016
62,0.31,39.35545458045771,0.9999367932026927,0.4487654007517413,0.4519600211113086,-0.003194620359567302
63,0.315,39.35541066756059,0.9999356774711634,0.4328627066469524,0.4360366016862554,-0.003173895039302932
64,0.32,39.35536810387239,0.9999345960201083,0.4168230489824303,0.4199754736051887,-0.003152424622758387
65,0.325,39.35532681043259,0.9999335468433115,0.4006516465129021,0.4037817092779786,-0.003130062765076491
66,0.33,39.3552867073377,0.9999325279105986,0.3843537963049212,0.3874604230035456,-0.003106626698624382
67,0.335,39.35524779227102,0.9999315391631071,0.3679348464564708,0.3710167693546677,-0.00308192289819692
68,0.34,39.35521017545955,0.9999305834014667,0.3514001590877281,0.3544559415500683,-0.003055782462340173
69,0.345,39.35517404894705,0.9999296655050927,0.3347550676697529,0.3377831698142987,-0.003028102144545741
70,0.35,39.35513960578156,0.9999287903789172,0.3180048344560427,0.3210037197259339,-0.002998885269891172
71,0.355,39.35510695442522,0.9999279607787286,0.3011546148279298,0.3041228905546028,-0.002968275726673075
72,0.36,39.35507607788143,0.9999271762726794,0.2842094355007476,0.2871460135873771,-0.002936578086629449
73,0.365,39.35504686259135,0.9999264339754861,0.2671741926133254,0.270078450445051,-0.002904257831725654
74,0.37,39.35501918254529,0.9999257306855156,0.2500536737319131,0.252925591388838,-0.00287191765692496
75,0.375,39.35499299187256,0.9999250652372929,0.2328526048955457,0.2356928536180243,-0.002840248722478594
76,0.38,39.35496837318369,0.9999244397297726,0.2155757203239506,0.2183856795591142,-0.002809959235163612
77,0.385,39.35494551311827,0.9999238589050624,0.1982278487397165,0.2010095351470081,-0.002781686407291567
78,0.39,39.354924617512,0.9999233279930009,0.1808140069384417,0.1835699080987564,-0.002755901160314655
79,0.395,39.35490581308023,0.9999228502131503,0.1633394887978692,0.1660723061804341,-0.002732817382564895
80,0.4,39.35488909070397,0.9999224253338174,0.1458099368070038,0.1485222554676833,-0.00271231866067953
81,0.405,39.35487432239724,0.9999220501031553,0.1282313837365217,0.1309252986004734,-0.002693914863951652
82,0.41,39.35486134276883,0.9999217203189323,0.1106102543804077,0.1132869930326298,-0.00267673865222208
83,0.415,39.35485004967386,0.9999214333858683,0.09295332125727596,0.09561290927668456,-0.002659588019408604
84,0.42,39.35484046823235,0.9999211899422086,0.07526761340731973,0.07790862914460231,-0.002641015737282579
85,0.425,39.35483274326364,0.9999209936674983,0.05756028338170193,0.06017974398493783,-0.002619460603235903
86,0.43,39.35482706536725,0.9999208494044586,0.03983844346593524,0.04243185291698182,-0.002593409451046573
87,0.435,39.35482357249694,0.9999207606581954,0.02210898731148349,0.02467056106245247,-0.002561573750968982
