step,time,energy,energy_ratio,probe_u,exact_probe_u,probe_error
0,0,39.3579422699372,1,0.9963155957982315,1,-0.003684404201768521
1,0.001,39.35794226993718,0.9999999999999997,0.9963092831088615,0.9999936834598331,-0.003684400350971617
2,0.002,39.35794226993718,0.9999999999999997,0.9962903451206869,0.9999747339191297,-0.003684388798442795
3,0.003,39.35794226993723,1.000000000000001,0.9962587820735134,0.999943151617281,-0.003684369543767607
4,0.004,39.35794226993724,1.000000000000001,0.9962145943670175,0.9998989369532686,-0.003684342586251055
5,0.005,39.3579422699373,1.000000000000002,0.9961577825607508,0.9998420904856601,-0.003684307924909258
6,0.006,39.35794226993735,1.000000000000004,0.9960883473741406,0.9997726129326012,-0.003684265558460575
7,0.007,39.35794226993752,1.000000000000008,0.9960062896864921,0.9996905051718077,-0.003684215485315612
8,0.008,39.35794226993774,1.000000000000014,0.9959116105369924,0.9995957682405533,-0.003684157703560897
9,0.009000000000000001,39.35794226993799,1.00000000000002,0.9958043111247138,0.9994884033356575,-0.003684092210943679
10,0.01,39.3579422699383,1.000000000000028,0.9956843928086164,0.9993684118134696,-0.003684019004853156
11,0.011,39.35794226993868,1.000000000000038,0.9955518571075497,0.9992357951898522,-0.003683938082302496
12,0.012,39.35794226993908,1.000000000000048,0.9954067057002537,0.9990905551401617,-0.00368384943990796
13,0.013,39.3579422699387,1.000000000000038,0.9952489404253597,0.9989326934992274,-0.003683753073867702
14,0.014,39.35794226993842,1.000000000000031,0.9950785632813873,0.998762212261328,-0.003683648979940668
15,0.015,39.3579422699386,1.000000000000036,0.9948955764267404,0.9985791135801668,-0.003683537153426397
16,0.016,39.35794226993871,1.000000000000038,0.9946999821797025,0.998383399768844,-0.003683417589141591
17,0.017,39.35794226993882,1.000000000000041,0.9944917830184282,0.998175073299828,-0.003683290281399798
18,0.018,39.357942269939,1.000000000000046,0.994270981580929,0.9979541368049238,-0.003683155223994872
19,0.019,39.35794226993917,1.00000000000005,0.9940375806650578,0.99772059307524,-0.003683012410182207
20,0.02,39.35794226993975,1.000000000000065,0.9937915832284888,0.997474445061153,-0.003682861832664197
21,0.021,39.35794226994037,1.000000000000081,0.9935329923886949,0.9972156958722708,-0.003682703483575911
22,0.022,39.35794226994104,1.000000000000098,0.9932618114229175,0.9969443487773924,-0.00368253735447488
23,0.023,39.35794226994233,1.000000000000131,0.9929780437681337,0.9966604072044675,-0.003682363436333769
24,0.024,39.35794226994225,1.000000000000128,0.9926816930210167,0.9963638747405529,-0.003682181719536159
25,0.025,39.35794226994152,1.00000000000011,0.9923727629378918,0.996054755131767,-0.003681992193875216
26,0.026,39.35794226994168,1.000000000000114,0.9920512574346847,0.9957330522832427,-0.003681794848558018
27,0.027,39.35794226994179,1.000000000000117,0.9917171805868662,0.9953987702590777,-0.003681589672211549
28,0.028,39.35794226994182,1.000000000000117,0.9913705366293916,0.995051913282284,-0.003681376652892476
29,0.029,39.35794226994192,1.00000000000012,0.9910113299566322,0.9946924857347336,-0.003681155778101353
30,0.03,39.35794226994216,1.000000000000126,0.9906395651223019,0.9943204921571033,-0.003680927034801385
31,0.031,39.35794226994243,1.000000000000133,0.9902552468393773,0.993935937248818,-0.003680690409440746
32,0.032,39.35794226994273,1.000000000000141,0.9898583799800127,0.9935388258679908,-0.003680445887978112
33,0.033,39.35794226994304,1.000000000000148,0.9894489695754504,0.9931291630313617,-0.003680193455911307
34,0.034,39.35794226994332,1.000000000000155,0.9890270208159243,0.9927069539142341,-0.003679933098309829
35,0.035,39.35794226994359,1.000000000000162,0.9885925390505593,0.9922722038504099,-0.003679664799850602
36,0.036,39.35794226994395,1.000000000000171,0.9881455297872663,0.9918249183321214,-0.003679388544855056
37,0.037,39.35794226994307,1.000000000000149,0.9876859986926328,0.9913651030099625,-0.003679104317329651
38,0.038,39.35794226994236,1.000000000000131,0.9872139515918091,0.9908927636928171,-0.003678812101007956
39,0.039,39.35794226994285,1.000000000000144,0.9867293944683919,0.9904079063477857,-0.003678511879393831
40,0.04,39.35794226994174,1.000000000000115,0.9862323334643066,0.9899105371001103,-0.003678203635803734
41,0.041,39.35794226994073,1.00000000000009,0.9857227748796853,0.9894006622330965,-0.003677887353411236
42,0.042,39.35794226994125,1.000000000000103,0.9852007251727435,0.9888782881880342,-0.003677563015290763
43,0.043,39.35794226994165,1.000000000000113,0.9846661909596578,0.988343421564117,-0.003677230604459236
44,0.044,39.35794226994214,1.000000000000125,0.9841191790144423,0.9877960691183577,-0.003676890103915365
45,0.045,39.35794226994253,1.000000000000136,0.9835596962688253,0.9872362377655038,-0.003676541496678509
46,0.046,39.35794226994281,1.000000000000143,0.9829877498121268,0.9866639345779499,-0.003676184765823098
47,0.047,39.3579422699432,1.000000000000153,0.9824033468911377,0.9860791667856479,-0.003675819894510157
48,0.048,39.35794226994355,1.000000000000161,0.9818064949100018,0.9854819417760163,-0.003675446866014509
49,0.049,39.35794226994382,1.000000000000168,0.9811972014301001,0.9848722670938469,-0.003675065663746757
50,0.05,39.35794226994251,1.000000000000135,0.9805754741699402,0.9842501504412087,-0.003674676271268495
51,0.051,39.35794226994132,1.000000000000105,0.9799413210050482,0.9836155996773513,-0.003674278672303188
52,0.052,39.357942269943,1.000000000000147,0.9792947499678654,0.9829686228186058,-0.003673872850740389
53,0.053,39.35794226994467,1.00000000000019,0.9786357692476497,0.9823092280382825,-0.003673458790632744
54,0.054,39.35794226994532,1.000000000000206,0.9779643871903848,0.9816374236665687,-0.003673036476183889
55,0.055,39.35794226994416,1.000000000000177,0.9772806122986921,0.980953218190423,-0.003672605891730907
56,0.056,39.35794226994398,1.000000000000172,0.9765844532317481,0.9802566202534683,-0.00367216702172013
57,0.057,39.35794226994567,1.000000000000215,0.9758759188052113,0.9795476386558821,-0.003671719850670829
58,0.058,39.35794226994632,1.000000000000232,0.9751550179911525,0.978826282354286,-0.003671264363133586
59,0.059,39.35794226994692,1.000000000000247,0.9744217599179918,0.9780925604616322,-0.003670800543640329
60,0.06,39.35794226994739,1.000000000000259,0.9736761538704426,0.9773464822470881,-0.003670328376645493
61,0.061,39.35794226994795,1.000000000000273,0.9729182092894592,0.9765880571359197,-0.003669847846460517
62,0.062,39.35794226994627,1.00000000000023,0.9721479357721935,0.9758172947093725,-0.003669358937179013
63,0.063,39.35794226994236,1.000000000000131,0.971365343071954,0.9750342047045503,-0.003668861632596276
64,0.064,39.35794226994192,1.00000000000012,0.9705704410981697,0.9742387970142916,-0.003668355916121913
65,0.065,39.35794226994367,1.000000000000165,0.9697632399163572,0.9734310816870461,-0.003667841770688907
66,0.066,39.35794226994425,1.000000000000179,0.9689437497480939,0.9726110689267461,-0.003667319178652151
67,0.067,39.35794226994512,1.000000000000201,0.968111980970992,0.9717787690926788,-0.003666788121686748
68,0.068,39.35794226994564,1.000000000000214,0.9672679441186736,0.9709341926993549,-0.003666248580681319
69,0.06900000000000001,39.35794226994367,1.000000000000165,0.9664116498807488,0.9700773504163757,-0.00366570053562687
70,0.07000000000000001,39.35794226994177,1.000000000000116,0.9655431091027921,0.9692082530682987,-0.003665143965506656
71,0.07100000000000001,39.35794226994214,1.000000000000126,0.9646623327863155,0.9683269116345006,-0.003664578848185052
72,0.07200000000000001,39.35794226994248,1.000000000000134,0.9637693320887417,0.9674333372490383,-0.003664005160296635
73,0.073,39.35794226994072,1.000000000000089,0.9628641183233728,0.9665275412005091,-0.00366342287713628
74,0.074,39.35794226993896,1.000000000000045,0.9619467029593542,0.9656095349319069,-0.003662831972552683
75,0.075,39.35794226993957,1.00000000000006,0.9610170976216295,0.9646793300404789,-0.003662232418849443
76,0.076,39.35794226994032,1.000000000000079,0.9600753140908912,0.9637369382775781,-0.003661624186686918
77,0.077,39.35794226993831,1.000000000000028,0.9591213643035219,0.9627823715485153,-0.003661007244993408
78,0.078,39.35794226993628,0.9999999999999767,0.9581552603515229,0.9618156419124089,-0.003660381560885995
79,0.079,39.35794226993706,0.9999999999999966,0.9571770144824318,0.9608367615820318,-0.003659747099600041
80,0.08,39.35794226993772,1.000000000000013,0.9561866390992286,0.959845742923658,-0.003659103824429355
81,0.081,39.35794226993857,1.000000000000035,0.9551841467602283,0.9588425984569058,-0.003658451696677445
82,0.082,39.35794226993963,1.000000000000062,0.9541695501789548,0.9578273408545798,-0.003657790675624994
83,0.083,39.35794226994085,1.000000000000093,0.9531428622239994,0.9567999829425108,-0.003657120718511431
84,0.08400000000000001,39.35794226994201,1.000000000000122,0.9521040959188634,0.955760537699394,-0.003656441780530595
85,0.08500000000000001,39.35794226994302,1.000000000000148,0.9510532644417813,0.9547090182566245,-0.003655753814843177
86,0.08600000000000001,39.35794226994398,1.000000000000172,0.9499903811255239,0.9536454378981318,-0.003655056772607912
87,0.08700000000000001,39.35794226994432,1.000000000000181,0.9489154594571826,0.9525698100602124,-0.003654350603029766
88,0.08799999999999999,39.35794226994454,1.000000000000187,0.9478285130779337,0.9514821483313588,-0.003653635253425103
89,0.089,39.35794226994231,1.00000000000013,0.9467295557827805,0.9503824664520892,-0.003652910669308729
90,0.09,39.35794226994035,1.00000000000008,0.9456186015202734,0.949270778314773,-0.003652176794499584
91,0.091,39.35794226994116,1.000000000000101,0.9444956643922093,0.948147097963456,-0.003651433571246643
92,0.092,39.35794226994152,1.00000000000011,0.9433607586533107,0.9470114395936819,-0.003650680940371243
93,0.093,39.35794226994236,1.000000000000131,0.9422138987108827,0.9458638175523145,-0.003649918841431843
94,0.094,39.35794226994379,1.000000000000168,0.9410550991244501,0.9447042463373552,-0.003649147212905102
95,0.095,39.35794226994788,1.000000000000272,0.9398843746053748,0.94353274059776,-0.003648365992385272
96,0.096,39.35794226995149,1.000000000000363,0.9387017400164526,0.9423493151332555,-0.003647575116802915
97,0.097,39.35794226995223,1.000000000000382,0.9375072103714924,0.9411539848941503,-0.003646774522657825
98,0.098,39.35794226995309,1.000000000000404,0.9363008008348807,0.9399467649811474,-0.003645964146266722
99,0.099,39.35794226995336,1.000000000000411,0.9350825267211258,0.9387276706451531,-0.003645143924027261
100,0.1,39.35794226995339,1.000000000000411,0.9338524034943921,0.9374967172870838,-0.0036443137926917
101,0.101,39.35794226995389,1.000000000000424,0.9326104467680221,0.9362539204576724,-0.003643473689650345
102,0.102,39.35794226995445,1.000000000000438,0.9313566723040457,0.934999295857271,-0.00364262355322531
103,0.103,39.35794226995496,1.000000000000451,0.9300910960126837,0.9337328593356531,-0.003641763322969394
104,0.104,39.35794226995579,1.000000000000472,0.9288137339518433,0.9324546268918128,-0.003640892939969498
105,0.105,39.3579422699564,1.000000000000488,0.9275246023266122,0.9311646146737633,-0.003640012347151167
106,0.106,39.35794226995694,1.000000000000502,0.9262237174887492,0.9298628389783327,-0.003639121489583452
107,0.107,39.35794226996119,1.00000000000061,0.9249110959361786,0.9285493162509578,-0.003638220314779228
108,0.108,39.35794226996198,1.00000000000063,0.9235867543124883,0.9272240630854768,-0.003637308772988512
109,0.109,39.35794226995935,1.000000000000563,0.9222507094064375,0.9258870962239194,-0.003636386817481907
110,0.11,39.3579422699639,1.000000000000678,0.9209029781514689,0.9245384325562954,-0.003635454404826488
111,0.111,39.35794226996491,1.000000000000704,0.919543577625238,0.9231780891203812,-0.003634511495143267
112,0.112,39.3579422699657,1.000000000000724,0.9181725250491565,0.9218060831015047,-0.003633558052348218
113,0.113,39.35794226996988,1.00000000000083,0.9167898377879553,0.9204224318323282,-0.003632594044372883
114,0.114,39.3579422699667,1.00000000000075,0.9153955333492694,0.9190271527926294,-0.00363161944335999
115,0.115,39.35794226996368,1.000000000000673,0.9139896293832459,0.9176202636090803,-0.003630634225834428
116,0.116,39.35794226996473,1.0000000000007,0.912572143682181,0.9162017820550251,-0.003629638372844135
117,0.117,39.35794226996558,1.000000000000721,0.9111430941801844,0.9147717260502553,-0.003628631870070897
118,0.118,39.35794226996634,1.000000000000741,0.9097024989528758,0.9133301136607831,-0.00362761470790729
119,0.119,39.35794226996723,1.000000000000763,0.9082503762171182,0.9118769630986139,-0.003626586881495641
120,0.12,39.35794226996823,1.000000000000788,0.9067867443307857,0.9104122927215151,-0.003625548390729483
121,0.121,39.35794226997278,1.000000000000904,0.9053116217925701,0.9089361210327856,-0.003624499240215573
122,0.122,39.35794226997728,1.000000000001018,0.903825027241827,0.9074484666810209,-0.003623439439193854
123,0.123,39.35794226997818,1.000000000001041,0.9023269794584643,0.9059493484598776,-0.003622369001413328
124,0.124,39.35794226997549,1.000000000000973,0.9008174973628749,0.9044387853078369,-0.003621287944962082
125,0.125,39.35794226996908,1.00000000000081,0.8992966000159078,0.9029167963079644,-0.003620196292056566
126,0.126,39.35794226996247,1.000000000000642,0.8977643066188875,0.9013834006876694,-0.003619094068781914
127,0.127,39.35794226995921,1.000000000000559,0.8962206365136742,0.899838617818462,-0.003617981304787743
128,0.128,39.35794226995586,1.000000000000474,0.8946656091827725,0.8982824672157083,-0.003616858032935766
129,0.129,39.35794226995673,1.000000000000496,0.89309924424948,0.8967149685383836,-0.003615724288903666
