step,time,energy,energy_ratio,probe_u,exact_probe_u,probe_error
0,0,39.3579422699372,1,0.9963155957982315,1,-0.003684404201768521
1,0.005,39.37043167051847,1.000317328596491,0.9963155957982315,0.9998420904856601,-0.003526494687428605
2,0.01,39.38292715810218,1.000634811850519,0.9959999603305446,0.9993684118134696,-0.003368451482924972
3,0.015,39.39542898587352,1.000952456194971,0.9953686893951712,0.9985791135801668,-0.003210424184995619
4,0.02,39.40793743889432,1.001270268872652,0.9944218829107622,0.997474445061153,-0.003052562150390847
5,0.025,39.42045283832431,1.001588258043532,0.9931597407146197,0.996054755131767,-0.002895014417147346
6,0.03,39.43297554621884,1.001906432906655,0.9915825625752895,0.9943204921571033,-0.002737929581813736
7,0.035,39.44550597098455,1.002224803838747,0.9896907482177463,0.9922722038504099,-0.002581455632663654
8,0.04,39.45804457358465,1.002543382551885,0.9874847973431069,0.9899105371001103,-0.002425739757003442
9,0.045,39.47059187459951,1.002862182272887,0.9849653096067452,0.9872362377655038,-0.002270928158758623
10,0.05,39.48314846226302,1.003181217947501,0.9821329845064565,0.9842501504412087,-0.002117165934752196
11,0.055,39.4957150016124,1.003500506472881,0.9789886211317826,0.980953218190423,-0.001964597058640383
12,0.06,39.50829224490899,1.003820066962358,0.9755331177409869,0.9773464822470881,-0.001813364506101145
13,0.065,39.52088104351023,1.004139921047079,0.97176747116448,0.9734310816870461,-0.001663610522566028
14,0.07000000000000001,39.53348236139915,1.004460093219762,0.9676927760793562,0.9692082530682987,-0.001515476988942499
15,0.075,39.54609729060751,1.004780611226569,0.9633102242508078,0.9646793300404789,-0.001369105789671088
16,0.08,39.55872706880182,1.005101506513921,0.9586211038801536,0.959845742923658,-0.001224639043504339
17,0.08500000000000001,39.57137309934318,1.005422814738183,0.9536267992212474,0.9547090182566245,-0.001082219035377086
18,0.09,39.58403697417348,1.005744576347148,0.9483287906131311,0.949270778314773,-0.0009419877016418887
19,0.095,39.59672049993493,1.006066837243677,0.942728655017271,0.94353274059776,-0.0008040855804890557
20,0.1,39.60942572778713,1.00638964954329,0.9368280670410338,0.9374967172870838,-0.0006686502460500066
21,0.105,39.62215498745494,1.006713072439246,0.9306288002847553,0.9311646146737633,-0.0005358143890080713
22,0.11,39.63491092611759,1.007037173190631,0.9241327286896533,0.9245384325562954,-0.0004057038666420709
23,0.115,39.64769655283936,1.007362028251245,0.9173418274209378,0.9176202636090803,-0.0002784361881424946
24,0.12,39.6605152893447,1.007687724559691,0.9102581727348876,0.9104122927215151,-0.00015411998662751
25,0.125,39.67337102805897,1.008014361014059,0.9028839402908484,0.9029167963079644,-3.285601711600084e-05
26,0.13,39.68626819847132,1.008342050158067,0.8952214015109226,0.8951361415888249,8.525992209762467e-05
27,0.135,39.6992118430322,1.008670920109451,0.8872729178752153,0.8870727858429126,0.0002001320323027356
28,0.14,39.71220770397721,1.00900111676597,0.8790409334556033,0.8787292756314069,0.0003116578241963985
29,0.145,39.72526232267493,1.009332806329621,0.8705279664904115,0.8701082459935987,0.0004197204968128254
30,0.15,39.73838315333325,1.009666178195669,0.8617366013076971,0.8612124196146944,0.0005241816930027232
31,0.155,39.75157869317067,1.010001448260016,0.8526694823110547,0.8520446059659402,0.0006248763451144335
32,0.16,39.76485863147357,1.010338862706427,0.8433293119311457,0.8426077004173379,0.000721611513807785
33,0.165,39.77823402031888,1.010678702344221,0.8337188543077907,0.8329046833232316,0.0008141709845590483
34,0.17,39.79171747015928,1.011021287577664,0.8238409459224166,0.8229386190810553,0.0009023268413613783
35,0.175,39.80532337394283,1.011366984100369,0.8136985134267554,0.8127126551635374,0.0009858582632179536
36,0.18,39.81906816399081,1.011716209422001,0.8032945975669732,0.80223002112467,0.001064576442303178
37,0.185,39.83297060648952,1.012069440350675,0.7926323805290607,0.7914940275797532,0.001138352949307531
38,0.19,39.84705213918174,1.012427221572967,0.7817152124658769,0.7805080651598401,0.001207147306036882
39,0.195,39.86133725868302,1.012790175494777,0.7705466317120672,0.7692756034409113,0.001271028271155883
40,0.2,39.87585396481585,1.013159013530904,0.7591303725845032,0.7578001898481167,0.00133018273638652
41,0.205,39.8906342704709,1.013534549059507,0.747470355013904,0.7460854485354308,0.001384906478473225
42,0.21,39.90571478678925,1.013917712290321,0.7355706517805822,0.7341350792410761,0.001435572539506103
43,0.215,39.92113739494249,1.014309567333135,0.7234354319019684,0.7219528561190758,0.00148257578289257
44,0.22,39.93695001749638,1.014711331796466,0.7110688825993073,0.7095426265473032,0.001526256052004182
45,0.225,39.95320750431553,1.01512439929648,0.6984751168704249,0.6969083099124074,0.001566806958017475
46,0.23,39.96997265023996,1.015550365313947,0.6856580783894868,0.684053896371996,0.001604182017490796
47,0.235,39.98731736438911,1.01599105690372,0.6726214594254409,0.6709834455944679,0.001638013830973062
48,0.24,40.00532401397572,1.016448566838135,0.6593686498024289,0.6577010854768917,0.001667564325537274
49,0.245,40.02408696900779,1.016925292854536,0.6459027347411318,0.6442110108413384,0.00169172389979344
50,0.25,40.04371437829121,1.017423982779654,0.6322265560484618,0.6305174821100763,0.001709073938385486
51,0.255,40.06433021180465,1.017947786421929,0.6183428442720492,0.6166248239600486,0.001718020312000634
52,0.26,40.08607660989893,1.018500315259568,0.6042544193447318,0.6025374239570578,0.001716995387674003
53,0.265,40.10911658598903,1.019085711110095,0.5899644447818173,0.5882597311700896,0.001704713611727748
54,0.27,40.13363713658594,1.019708725149517,0.5754767071735924,0.5737962547662115,0.001680452407380906
55,0.275,40.15985282081688,1.020374808860173,0.5607958806013001,0.5591515625864932,0.001644318014806911
56,0.28,40.18800988117074,1.021090218729946,0.545927727098223,0.544330279703394,0.001597447394829032
57,0.285,40.21839098829351,1.021862136807227,0.5308791817931554,0.5293370869600778,0.001542094833077656
58,0.29,40.25132070547834,1.022698809541766,0.5156582769295036,0.5141767194921137,0.001481557437389869
59,0.295,40.28717178331938,1.023609707718179,0.5002738737262079,0.4988539652320297,0.001419908494178224
60,0.3,40.32637241214622,1.024605710724586,0.4847351949582067,0.4833736633971929,0.001361531561013818
61,0.305,40.36941457969291,1.025699318902866,0.4690511825457124,0.4677407029614923,0.001310479584220037
62,0.31,40.41686370440983,1.026904898310232,0.4532297400362217,0.4519600211113086,0.001269718924913066
63,0.315,40.46936974139055,1.028238962896754,0.4372769547794714,0.4360366016862554,0.001240353093216018
64,0.32,40.52767998863527,1.02972049988476,0.4211964228520314,0.4199754736051887,0.00122094924684274
65,0.325,40.59265385697029,1.03137134504047,0.4049888149985152,0.4037817092779786,0.001207105720536616
66,0.33,40.66527990816492,1.033216615575614,0.3886518181857578,0.3874604230035456,0.001191395182212229
67,0.335,40.7466955135262,1.035285209629716,0.3721805606298467,0.3710167693546677,0.00116379127517896
68,0.34,40.83820954055174,1.037610382688762,0.3555685769110403,0.3544559415500683,0.001112635360972003
69,0.345,40.9413285392888,1.040230412923824,0.3388092962446566,0.3377831698142987,0.001026126430357932
70,0.35,41.05778697428637,1.043189369319431,0.3218979475103242,0.3210037197259339,0.0008942277843903557
71,0.355,41.18958213406844,1.046537998647615,0.3048336797928264,0.3041228905546028,0.0007107892382235415
72,0.36,41.33901444979193,1.050334749877611,0.287621610938083,0.2871460135873771,0.000475597350705903
73,0.365,41.50873407038319,1.05464695754912,0.2702744549803452,0.270078450445051,0.0001960045352941697
74,0.37,41.70179467552911,1.05955220904377,0.2528133581843888,0.252925591388838,-0.0001122332044492524
75,0.375,41.92171566340166,1.065139924640388,0.2352676061640145,0.2356928536180243,-0.0004252474540097917
76,0.38,42.1725540303737,1.071513183822783,0.2176729589953755,0.2183856795591142,-0.0007127205637386946
77,0.385,42.45898746925145,1.078790836625698,0.2000685274390955,0.2010095351470081,-0.0009410077079125556
78,0.39,42.78641045537358,1.087109944974312,0.1824923115517774,0.1835699080987564,-0.001077596546979004
79,0.395,43.16104537173637,1.096628606132798,0.1649757628377631,0.1660723061804341,-0.001096543342671091
80,0.4,43.59007105141049,1.107529218688496,0.1475379726518665,0.1485222554676833,-0.0009842828158168615
81,0.405,44.08177149526156,1.120022261146832,0.1301802955121013,0.1309252986004734,-0.0007450030883720538
82,0.41,44.64570796391506,1.134350664415116,0.112882345890103,0.1132869930326298,-0.0004046471425267484
83,0.415,45.29291815495788,1.150794872463493,0.09560032294909787,0.09561290927668456,-1.258632758668887e-05
84,0.42,46.03614677110717,1.169678700562326,0.0782684905483244,0.07790862914460231,0.0003598614037220865
85,0.425,46.89011247596723,1.191376118049325,0.06080435601795156,0.06017974398493783,0.0006246120330137273
86,0.43,47.87181703670468,1.216319102974818,0.04311765812555466,0.04243185291698182,0.0006858052085728442
87,0.435,49.00090338574269,1.245006739673255,0.02512272426202027,0.02467056106245247,0.0004521631995677913
88,0.44,50.30007041764861,1.278015757853005,0.006753146242839751,0.006901477775291397,-0.000148331532451646
89,0.445,51.79555359749632,1.316012743813066,-0.01202286775317304,-0.01086978512987713,-0.001153082623295915
90,0.45,53.51768192193111,1.359768291616444,-0.03118858702298266,-0.02863761515006398,-0.002550971872918681
91,0.455,55.50152347750202,1.410173405328047,-0.05066868956677612,-0.04639640086645042,-0.004272288700325692
92,0.46,57.78763382163761,1.468258513753083,-0.07032539532217807,-0.06414053371658097,-0.0061848616055971
93,0.465,60.42292371546237,1.535215517647,-0.0899627811609728,-0.08186440976565415,-0.008098371395318646
94,0.47,63.46166541754015,1.612423357458251,-0.1093404940172422,-0.09956243147635169,-0.009778062540890559
95,0.475,66.96665986542101,1.701477668881389,-0.1281969682331171,-0.1172290094766473,-0.01096795875646973
96,0.48,71.01059069961997,1.804225185671356,-0.1462808862617828,-0.134858564325037,-0.01142232193674578
97,0.485,75.67759530637389,1.922803656434517,-0.1633881458981422,-0.1524455282726323,-0.01094261762550985
98,0.49,81.06508796912416,2.059688166955928,-0.1794002071815047,-0.169984347021562,-0.009415860159942752
99,0.495,87.28587593833194,2.217744904946506,-0.1943186110432226,-0.1874694814791245,-0.006849129564098111
100,0.5,94.47061588806699,2.400293573280292,-0.2082899132632464,-0.2048954095071392,-0.003394503756107198
101,0.505,102.7706659810683,2.611179854785438,-0.2216154524069729,-0.2222566276659423,0.0006411752589694231
102,0.51,112.3613977927054,2.854859561053081,-0.2347413926109391,-0.2395476529524783,0.00480626034153922
103,0.515,123.4460428596674,3.136496364901661,-0.248226375239694,-0.2567630245319363,0.008536649292242321
104,0.52,136.2601608676179,3.462075327339906,-0.2626867781778678,-0.2738973054623857,0.01121052728451782
105,0.525,151.076830760905,3.838534792412208,-0.2787227852221241,-0.2909450844118659,0.01222229918974177
106,0.53,168.2126826820394,4.273919645705803,-0.2968318525812322,-0.3079009773673879,0.01106912478615574
107,0.535,188.0349080203779,4.777559424492697,-0.3173192691968683,-0.3247596293353084,0.007440360138440127
108,0.54,210.9694074249384,5.360275341073492,-0.3402178370774748,-0.3415157160325376,0.001297878955062837
109,0.545,237.5102629485233,6.034620949427554,-0.3652297565782037,-0.3581639455680504,-0.007065811010153245
110,0.55,268.2307511614764,6.815161964561325,-0.3917031888520281,-0.3746990601141658,-0.01700412873786233
111,0.555,303.7961498296928,7.718801652436531,-0.4186534488038556,-0.3911158375670686,-0.027537611236787
112,0.5600000000000001,344.9786324408182,8.765159267595232,-0.4448343543783814,-0.4074090931960496,-0.03742526118233175
113,0.5650000000000001,392.6745934748716,9.977010250731745,-0.4688591965968224,-0.4235736812809423,-0.0452855153158801
