step,time,energy,energy_ratio,probe_u,exact_probe_u,probe_error
0,0,39.3579422699372,1,0.9963155957982315,1,-0.003684404201768521
1,0.001,39.35794226993718,0.9999999999999997,0.9963092831088615,0.9999936834598331,-0.003684400350971617
2,0.002,39.3579422699372,1,0.9962903451206866,0.9999747339191297,-0.003684388798443128
3,0.003,39.35794226993722,1,0.9962587820735128,0.999943151617281,-0.003684369543768162
4,0.004,39.35794226993718,0.9999999999999994,0.9962145943670173,0.9998989369532686,-0.003684342586251277
5,0.005,39.35794226993719,0.9999999999999998,0.9961577825607512,0.9998420904856601,-0.003684307924908925
6,0.006,39.35794226993718,0.9999999999999994,0.9960883473741415,0.9997726129326012,-0.003684265558459687
7,0.007,39.35794226993718,0.9999999999999997,0.9960062896864942,0.9996905051718077,-0.003684215485313502
8,0.008,39.35794226993718,0.9999999999999994,0.9959116105369965,0.9995957682405533,-0.00368415770355679
9,0.009000000000000001,39.35794226993717,0.9999999999999992,0.995804311124721,0.9994884033356575,-0.003684092210936463
10,0.01,39.3579422699372,1,0.9956843928086273,0.9993684118134696,-0.003684019004842276
11,0.011,39.35794226993718,0.9999999999999997,0.9955518571075646,0.9992357951898522,-0.003683938082287619
12,0.012,39.3579422699372,1,0.995406705700273,0.9990905551401617,-0.003683849439888642
13,0.013,39.35794226993718,0.9999999999999994,0.9952489404253831,0.9989326934992274,-0.003683753073844276
14,0.014,39.35794226993718,0.9999999999999997,0.9950785632814148,0.998762212261328,-0.003683648979913245
15,0.015,39.35794226993719,0.9999999999999998,0.9948955764267725,0.9985791135801668,-0.003683537153394312
16,0.016,39.3579422699372,1,0.99469998217974,0.998383399768844,-0.003683417589104065
17,0.017,39.35794226993717,0.9999999999999992,0.9944917830184709,0.998175073299828,-0.003683290281357166
18,0.018,39.35794226993718,0.9999999999999994,0.9942709815809764,0.9979541368049238,-0.003683155223947465
19,0.019,39.35794226993717,0.9999999999999992,0.9940375806651097,0.99772059307524,-0.003683012410130249
20,0.02,39.35794226993719,0.9999999999999998,0.9937915832285455,0.997474445061153,-0.003682861832607465
21,0.021,39.35794226993719,0.9999999999999998,0.9935329923887569,0.9972156958722708,-0.003682703483513849
22,0.022,39.3579422699372,1,0.9932618114229853,0.9969443487773924,-0.003682537354407045
23,0.023,39.35794226993719,0.9999999999999998,0.9929780437682079,0.9966604072044675,-0.003682363436259606
24,0.024,39.3579422699372,1,0.9926816930210972,0.9963638747405529,-0.003682181719455668
25,0.025,39.35794226993718,0.9999999999999997,0.9923727629379782,0.996054755131767,-0.003681992193788841
26,0.026,39.35794226993718,0.9999999999999997,0.9920512574347765,0.9957330522832427,-0.003681794848466202
27,0.027,39.35794226993717,0.9999999999999992,0.9917171805869637,0.9953987702590777,-0.003681589672114072
28,0.028,39.35794226993719,0.9999999999999998,0.9913705366294947,0.995051913282284,-0.003681376652789337
29,0.029,39.35794226993718,0.9999999999999997,0.9910113299567409,0.9946924857347336,-0.003681155777992662
30,0.03,39.35794226993718,0.9999999999999997,0.9906395651224159,0.9943204921571033,-0.003680927034687365
31,0.031,39.35794226993718,0.9999999999999997,0.9902552468394963,0.993935937248818,-0.00368069040932173
32,0.032,39.35794226993718,0.9999999999999997,0.9898583799801365,0.9935388258679908,-0.003680445887854322
33,0.033,39.35794226993715,0.9999999999999988,0.9894489695755792,0.9931291630313617,-0.003680193455782521
34,0.034,39.35794226993717,0.9999999999999992,0.9890270208160575,0.9927069539142341,-0.003679933098176602
35,0.035,39.35794226993718,0.9999999999999997,0.9885925390506972,0.9922722038504099,-0.003679664799712712
36,0.036,39.3579422699372,1,0.9881455297874084,0.9918249183321214,-0.003679388544712947
37,0.037,39.35794226993718,0.9999999999999994,0.9876859986927784,0.9913651030099625,-0.003679104317184101
38,0.038,39.35794226993716,0.9999999999999991,0.9872139515919574,0.9908927636928171,-0.003678812100859741
39,0.039,39.35794226993716,0.9999999999999991,0.9867293944685427,0.9904079063477857,-0.003678511879243063
40,0.04,39.35794226993713,0.9999999999999983,0.9862323334644593,0.9899105371001103,-0.003678203635651078
41,0.041,39.35794226993718,0.9999999999999994,0.9857227748798393,0.9894006622330965,-0.003677887353257248
42,0.042,39.35794226993718,0.9999999999999997,0.9852007251728989,0.9888782881880342,-0.003677563015135332
43,0.043,39.35794226993715,0.9999999999999988,0.9846661909598153,0.988343421564117,-0.003677230604301696
44,0.044,39.35794226993718,0.9999999999999994,0.9841191790146023,0.9877960691183577,-0.003676890103755381
45,0.045,39.35794226993718,0.9999999999999997,0.9835596962689879,0.9872362377655038,-0.003676541496515973
46,0.046,39.35794226993717,0.9999999999999992,0.9829877498122919,0.9866639345779499,-0.003676184765658008
47,0.047,39.35794226993717,0.9999999999999992,0.9824033468913047,0.9860791667856479,-0.00367581989434318
48,0.048,39.35794226993715,0.9999999999999989,0.9818064949101704,0.9854819417760163,-0.003675446865845977
49,0.049,39.3579422699372,1,0.9811972014302702,0.9848722670938469,-0.003675065663576671
50,0.05,39.35794226993718,0.9999999999999994,0.9805754741701119,0.9842501504412087,-0.003674676271096744
51,0.051,39.35794226993716,0.9999999999999991,0.9799413210052214,0.9836155996773513,-0.003674278672129994
52,0.052,39.35794226993718,0.9999999999999994,0.9792947499680402,0.9829686228186058,-0.003673872850565529
53,0.053,39.35794226993717,0.9999999999999992,0.9786357692478271,0.9823092280382825,-0.003673458790455331
54,0.054,39.35794226993717,0.9999999999999992,0.9779643871905651,0.9816374236665687,-0.003673036476003588
55,0.055,39.35794226993715,0.9999999999999989,0.9772806122988752,0.980953218190423,-0.003672605891547831
56,0.056,39.35794226993718,0.9999999999999994,0.9765844532319342,0.9802566202534683,-0.003672167021534056
57,0.057,39.35794226993713,0.9999999999999983,0.9758759188054007,0.9795476386558821,-0.003671719850481425
58,0.058,39.35794226993717,0.9999999999999992,0.9751550179913452,0.978826282354286,-0.003671264362940851
59,0.059,39.35794226993714,0.9999999999999986,0.9744217599181884,0.9780925604616322,-0.00367080054344382
60,0.06,39.35794226993716,0.9999999999999991,0.9736761538706431,0.9773464822470881,-0.003670328376444987
61,0.061,39.35794226993716,0.9999999999999991,0.9729182092896644,0.9765880571359197,-0.003669847846255236
62,0.062,39.35794226993717,0.9999999999999992,0.9721479357724041,0.9758172947093725,-0.003669358936968403
63,0.063,39.35794226993719,0.9999999999999998,0.9713653430721699,0.9750342047045503,-0.003668861632380338
64,0.064,39.35794226993718,0.9999999999999994,0.9705704410983897,0.9742387970142916,-0.003668355915901866
65,0.065,39.35794226993718,0.9999999999999994,0.969763239916581,0.9734310816870461,-0.003667841770465086
66,0.066,39.35794226993719,0.9999999999999998,0.9689437497483211,0.9726110689267461,-0.003667319178424999
67,0.067,39.35794226993716,0.9999999999999991,0.9681119809712224,0.9717787690926788,-0.003666788121456377
68,0.068,39.35794226993716,0.9999999999999991,0.9672679441189078,0.9709341926993549,-0.003666248580447062
69,0.06900000000000001,39.35794226993717,0.9999999999999992,0.9664116498809879,0.9700773504163757,-0.003665700535387728
70,0.07000000000000001,39.35794226993718,0.9999999999999997,0.9655431091030361,0.9692082530682987,-0.003665143965262629
71,0.07100000000000001,39.35794226993718,0.9999999999999997,0.9646623327865648,0.9683269116345006,-0.003664578847935807
72,0.07200000000000001,39.35794226993717,0.9999999999999992,0.9637693320889968,0.9674333372490383,-0.003664005160041506
73,0.073,39.35794226993717,0.9999999999999992,0.9628641183236345,0.9665275412005091,-0.0036634228768746
74,0.074,39.35794226993718,0.9999999999999994,0.9619467029596225,0.9656095349319069,-0.003662831972284453
75,0.075,39.35794226993716,0.9999999999999991,0.9610170976219046,0.9646793300404789,-0.003662232418574329
76,0.076,39.35794226993715,0.9999999999999988,0.9600753140911741,0.9637369382775781,-0.003661624186404033
77,0.077,39.35794226993717,0.9999999999999992,0.959121364303813,0.9627823715485153,-0.003661007244702308
78,0.078,39.35794226993718,0.9999999999999997,0.9581552603518223,0.9618156419124089,-0.003660381560586567
79,0.079,39.35794226993718,0.9999999999999994,0.9571770144827401,0.9608367615820318,-0.003659747099291732
80,0.08,39.35794226993715,0.9999999999999989,0.956186639099547,0.959845742923658,-0.003659103824110943
81,0.081,39.35794226993716,0.9999999999999991,0.9551841467605574,0.9588425984569058,-0.003658451696348375
82,0.082,39.35794226993718,0.9999999999999994,0.9541695501792942,0.9578273408545798,-0.003657790675285599
83,0.083,39.35794226993716,0.9999999999999991,0.953142862224349,0.9567999829425108,-0.003657120718161821
84,0.08400000000000001,39.35794226993718,0.9999999999999994,0.9521040959192232,0.955760537699394,-0.003656441780170772
85,0.08500000000000001,39.35794226993717,0.9999999999999992,0.9510532644421512,0.9547090182566245,-0.00365575381447325
86,0.08600000000000001,39.35794226993718,0.9999999999999994,0.9499903811259044,0.9536454378981318,-0.003655056772227439
87,0.08700000000000001,39.35794226993718,0.9999999999999994,0.9489154594575749,0.9525698100602124,-0.003654350602637413
88,0.08799999999999999,39.35794226993716,0.9999999999999991,0.947828513078339,0.9514821483313588,-0.00365363525301976
89,0.089,39.35794226993719,0.9999999999999998,0.9467295557831992,0.9503824664520892,-0.003652910668890064
90,0.09,39.35794226993718,0.9999999999999997,0.9456186015207052,0.949270778314773,-0.003652176794067818
91,0.091,39.35794226993716,0.9999999999999991,0.9444956643926544,0.948147097963456,-0.003651433570801554
92,0.092,39.35794226993718,0.9999999999999994,0.943360758653769,0.9470114395936819,-0.003650680939912943
93,0.093,39.35794226993718,0.9999999999999997,0.9422138987113547,0.9458638175523145,-0.003649918840959776
94,0.094,39.35794226993718,0.9999999999999997,0.9410550991249367,0.9447042463373552,-0.003649147212418491
95,0.095,39.35794226993717,0.9999999999999992,0.9398843746058761,0.94353274059776,-0.003648365991883895
96,0.096,39.35794226993718,0.9999999999999994,0.9387017400169688,0.9423493151332555,-0.003647575116286661
97,0.097,39.35794226993718,0.9999999999999994,0.9375072103720242,0.9411539848941503,-0.003646774522126028
98,0.098,39.35794226993716,0.9999999999999991,0.9363008008354278,0.9399467649811474,-0.003645964145719605
99,0.099,39.35794226993717,0.9999999999999992,0.9350825267216881,0.9387276706451531,-0.003645143923464933
100,0.1,39.35794226993715,0.9999999999999989,0.9338524034949702,0.9374967172870838,-0.003644313792113607
101,0.101,39.35794226993717,0.9999999999999992,0.9326104467686165,0.9362539204576724,-0.003643473689055932
102,0.102,39.35794226993715,0.9999999999999989,0.9313566723046568,0.934999295857271,-0.003642623552614244
103,0.103,39.35794226993718,0.9999999999999994,0.9300910960133116,0.9337328593356531,-0.003641763322341451
104,0.104,39.35794226993717,0.9999999999999992,0.9288137339524879,0.9324546268918128,-0.003640892939324902
105,0.105,39.35794226993717,0.9999999999999992,0.9275246023272732,0.9311646146737633,-0.00364001234649014
106,0.106,39.35794226993718,0.9999999999999994,0.9262237174894263,0.9298628389783327,-0.003639121488906327
107,0.107,39.35794226993718,0.9999999999999997,0.9249110959368724,0.9285493162509578,-0.00363822031408545
108,0.108,39.35794226993718,0.9999999999999997,0.9235867543132001,0.9272240630854768,-0.003637308772276637
109,0.109,39.35794226993717,0.9999999999999992,0.9222507094071672,0.9258870962239194,-0.003636386816752157
110,0.11,39.35794226993717,0.9999999999999992,0.9209029781522164,0.9245384325562954,-0.003635454404078975
111,0.111,39.35794226993717,0.9999999999999992,0.9195435776260027,0.9231780891203812,-0.003634511494378545
112,0.112,39.35794226993717,0.9999999999999992,0.9181725250499377,0.9218060831015047,-0.003633558051566954
113,0.113,39.35794226993718,0.9999999999999994,0.916789837788753,0.9204224318323282,-0.003632594043575188
114,0.114,39.35794226993716,0.9999999999999991,0.9153955333500838,0.9190271527926294,-0.003631619442545531
115,0.115,39.35794226993718,0.9999999999999994,0.9139896293840776,0.9176202636090803,-0.00363063422500276
116,0.116,39.35794226993716,0.9999999999999991,0.9125721436830303,0.9162017820550251,-0.003629638371994814
117,0.117,39.35794226993718,0.9999999999999997,0.9111430941810511,0.9147717260502553,-0.003628631869204146
118,0.118,39.35794226993718,0.9999999999999994,0.9097024989537607,0.9133301136607831,-0.003627614707022442
119,0.119,39.35794226993715,0.9999999999999989,0.9082503762180215,0.9118769630986139,-0.003626586880592364
120,0.12,39.35794226993715,0.9999999999999989,0.9067867443317077,0.9104122927215151,-0.003625548389807443
121,0.121,39.35794226993715,0.9999999999999989,0.905311621793511,0.9089361210327856,-0.003624499239274659
122,0.122,39.35794226993715,0.9999999999999988,0.903825027242787,0.9074484666810209,-0.003623439438233844
123,0.123,39.35794226993717,0.9999999999999992,0.9023269794594444,0.9059493484598776,-0.003622369000433223
124,0.124,39.35794226993716,0.9999999999999991,0.9008174973638742,0.9044387853078369,-0.00362128794396277
125,0.125,39.35794226993714,0.9999999999999986,0.8992966000169255,0.9029167963079644,-0.003620196291038935
126,0.126,39.35794226993715,0.9999999999999989,0.8977643066199221,0.9013834006876694,-0.003619094067747297
127,0.127,39.35794226993715,0.9999999999999988,0.8962206365147253,0.899838617818462,-0.003617981303736695
128,0.128,39.35794226993715,0.9999999999999988,0.8946656091838399,0.8982824672157083,-0.003616858031868397
